date,store_nbr,family,onpromotion,sales
2017-06-16,25,HOME APPLIANCES,0,0.0
2017-06-16,25,HOME CARE,5,78.0
2017-06-16,25,LADIESWEAR,0,0.0
2017-06-16,25,LAWN AND GARDEN,0,38.0
2017-06-16,25,LINGERIE,0,0.0
2017-06-16,25,"LIQUOR,WINE,BEER",7,107.0
2017-06-16,25,MAGAZINES,0,8.0
2017-06-16,25,MEATS,42,417.16998
2017-06-16,25,PERSONAL CARE,9,140.0
2017-06-16,25,PET SUPPLIES,0,1.0
2017-06-16,25,PLAYERS AND ELECTRONICS,0,6.0
2017-06-16,25,POULTRY,35,235.771
2017-06-16,25,PREPARED FOODS,0,22.0
2017-06-16,25,PRODUCE,0,1201.982
2017-06-16,25,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,25,SEAFOOD,3,3.0
2017-06-16,26,AUTOMOTIVE,0,4.0
2017-06-16,26,BABY CARE,0,0.0
2017-06-16,26,BEAUTY,0,0.0
2017-06-16,26,BEVERAGES,14,907.0
2017-06-16,26,BOOKS,0,0.0
2017-06-16,26,BREAD/BAKERY,1,190.0
2017-06-16,26,CELEBRATION,0,6.0
2017-06-16,26,CLEANING,18,492.0
2017-06-16,26,DAIRY,17,351.0
2017-06-16,26,DELI,41,100.991
2017-06-16,26,EGGS,13,34.0
2017-06-16,26,FROZEN FOODS,1,41.128
2017-06-16,26,GROCERY I,45,1851.0
2017-06-16,26,GROCERY II,0,7.0
2017-06-16,26,HARDWARE,0,0.0
2017-06-16,26,HOME AND KITCHEN I,1,16.0
2017-06-16,26,HOME AND KITCHEN II,1,9.0
2017-06-16,26,HOME APPLIANCES,0,0.0
2017-06-16,26,HOME CARE,7,89.0
2017-06-16,26,LADIESWEAR,0,0.0
2017-06-16,26,LAWN AND GARDEN,0,9.0
2017-06-16,26,LINGERIE,0,0.0
2017-06-16,26,"LIQUOR,WINE,BEER",3,33.0
2017-06-16,26,MAGAZINES,0,3.0
2017-06-16,26,MEATS,36,473.648
2017-06-16,26,PERSONAL CARE,5,127.0
2017-06-16,26,PET SUPPLIES,0,4.0
2017-06-16,26,PLAYERS AND ELECTRONICS,0,3.0
2017-06-16,26,POULTRY,25,265.382
2017-06-16,26,PREPARED FOODS,0,44.0
2017-06-16,26,PRODUCE,0,630.499
2017-06-16,26,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-06-16,26,SEAFOOD,1,3.0
2017-06-16,27,AUTOMOTIVE,0,11.0
2017-06-16,27,BABY CARE,0,0.0
2017-06-16,27,BEAUTY,0,0.0
2017-06-16,27,BEVERAGES,16,3156.0
2017-06-16,27,BOOKS,0,0.0
2017-06-16,27,BREAD/BAKERY,1,599.718
2017-06-16,27,CELEBRATION,0,24.0
2017-06-16,27,CLEANING,18,883.0
2017-06-16,27,DAIRY,24,898.0
2017-06-16,27,DELI,53,327.887
2017-06-16,27,EGGS,30,251.0
2017-06-16,27,FROZEN FOODS,2,216.198
2017-06-16,27,GROCERY I,60,3745.0
2017-06-16,27,GROCERY II,0,27.0
2017-06-16,27,HARDWARE,0,5.0
2017-06-16,27,HOME AND KITCHEN I,5,38.0
2017-06-16,27,HOME AND KITCHEN II,1,18.0
2017-06-16,27,HOME APPLIANCES,0,0.0
2017-06-16,27,HOME CARE,8,178.0
2017-06-16,27,LADIESWEAR,0,4.0
2017-06-16,27,LAWN AND GARDEN,0,46.0
2017-06-16,27,LINGERIE,0,8.0
2017-06-16,27,"LIQUOR,WINE,BEER",5,177.0
2017-06-16,27,MAGAZINES,0,6.0
2017-06-16,27,MEATS,49,434.553
2017-06-16,27,PERSONAL CARE,11,231.0
2017-06-16,27,PET SUPPLIES,0,7.0
2017-06-16,27,PLAYERS AND ELECTRONICS,0,8.0
2017-06-16,27,POULTRY,40,534.211
2017-06-16,27,PREPARED FOODS,0,102.816
2017-06-16,27,PRODUCE,3,2632.723
2017-06-16,27,SCHOOL AND OFFICE SUPPLIES,0,3.0
2017-06-16,27,SEAFOOD,5,14.854
2017-06-16,28,AUTOMOTIVE,0,5.0
2017-06-16,28,BABY CARE,0,0.0
2017-06-16,28,BEAUTY,0,1.0
2017-06-16,28,BEVERAGES,14,2810.0
2017-06-16,28,BOOKS,0,0.0
2017-06-16,28,BREAD/BAKERY,4,422.0
2017-06-16,28,CELEBRATION,0,21.0
2017-06-16,28,CLEANING,24,879.0
2017-06-16,28,DAIRY,35,653.0
2017-06-16,28,DELI,63,341.325
2017-06-16,28,EGGS,3,253.0
2017-06-16,28,FROZEN FOODS,1,75.0
2017-06-16,28,GROCERY I,77,3706.602
2017-06-16,28,GROCERY II,0,7.0
2017-06-16,28,HARDWARE,0,1.0
2017-06-16,28,HOME AND KITCHEN I,3,20.0
2017-06-16,28,HOME AND KITCHEN II,0,16.0
2017-06-16,28,HOME APPLIANCES,0,2.0
2017-06-16,28,HOME CARE,17,185.0
2017-06-16,28,LADIESWEAR,0,0.0
2017-06-16,28,LAWN AND GARDEN,0,9.0
2017-06-16,28,LINGERIE,0,3.0
2017-06-16,28,"LIQUOR,WINE,BEER",4,155.0
2017-06-16,28,MAGAZINES,0,1.0
2017-06-16,28,MEATS,0,156.058
2017-06-16,28,PERSONAL CARE,10,255.0
2017-06-16,28,PET SUPPLIES,0,7.0
2017-06-16,28,PLAYERS AND ELECTRONICS,0,3.0
2017-06-16,28,POULTRY,21,223.029
2017-06-16,28,PREPARED FOODS,3,64.876
2017-06-16,28,PRODUCE,2,1017.572
2017-06-16,28,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,28,SEAFOOD,0,0.0
2017-06-16,29,AUTOMOTIVE,0,7.0
2017-06-16,29,BABY CARE,0,0.0
2017-06-16,29,BEAUTY,3,5.0
2017-06-16,29,BEVERAGES,9,2061.0
2017-06-16,29,BOOKS,0,0.0
2017-06-16,29,BREAD/BAKERY,2,446.0
2017-06-16,29,CELEBRATION,0,12.0
2017-06-16,29,CLEANING,23,787.0
2017-06-16,29,DAIRY,31,528.0
2017-06-16,29,DELI,66,414.741
2017-06-16,29,EGGS,2,131.0
2017-06-16,29,FROZEN FOODS,0,93.559
2017-06-16,29,GROCERY I,68,2993.344
2017-06-16,29,GROCERY II,0,20.0
2017-06-16,29,HARDWARE,0,1.0
2017-06-16,29,HOME AND KITCHEN I,4,33.0
2017-06-16,29,HOME AND KITCHEN II,0,9.0
2017-06-16,29,HOME APPLIANCES,0,2.0
2017-06-16,29,HOME CARE,15,233.0
2017-06-16,29,LADIESWEAR,0,0.0
2017-06-16,29,LAWN AND GARDEN,0,7.0
2017-06-16,29,LINGERIE,0,4.0
2017-06-16,29,"LIQUOR,WINE,BEER",5,216.0
2017-06-16,29,MAGAZINES,0,1.0
2017-06-16,29,MEATS,0,71.339
2017-06-16,29,PERSONAL CARE,13,219.0
2017-06-16,29,PET SUPPLIES,0,3.0
2017-06-16,29,PLAYERS AND ELECTRONICS,0,6.0
2017-06-16,29,POULTRY,22,203.447
2017-06-16,29,PREPARED FOODS,2,55.778
2017-06-16,29,PRODUCE,3,762.992
2017-06-16,29,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-06-16,29,SEAFOOD,0,1.0
2017-06-16,3,AUTOMOTIVE,0,7.0
2017-06-16,3,BABY CARE,0,3.0
2017-06-16,3,BEAUTY,1,14.0
2017-06-16,3,BEVERAGES,24,9736.0
2017-06-16,3,BOOKS,0,0.0
2017-06-16,3,BREAD/BAKERY,0,1424.628
2017-06-16,3,CELEBRATION,0,67.0
2017-06-16,3,CLEANING,25,2056.0
2017-06-16,3,DAIRY,31,2537.0
2017-06-16,3,DELI,68,488.582
2017-06-16,3,EGGS,30,642.0
2017-06-16,3,FROZEN FOODS,3,493.214
2017-06-16,3,GROCERY I,74,8932.0
2017-06-16,3,GROCERY II,0,120.0
2017-06-16,3,HARDWARE,0,2.0
2017-06-16,3,HOME AND KITCHEN I,8,52.0
2017-06-16,3,HOME AND KITCHEN II,1,45.0
2017-06-16,3,HOME APPLIANCES,0,0.0
2017-06-16,3,HOME CARE,11,420.0
2017-06-16,3,LADIESWEAR,0,33.0
2017-06-16,3,LAWN AND GARDEN,0,133.0
2017-06-16,3,LINGERIE,0,19.0
2017-06-16,3,"LIQUOR,WINE,BEER",5,404.0
2017-06-16,3,MAGAZINES,0,40.0
2017-06-16,3,MEATS,53,1811.929
2017-06-16,3,PERSONAL CARE,14,463.0
2017-06-16,3,PET SUPPLIES,1,18.0
2017-06-16,3,PLAYERS AND ELECTRONICS,0,32.0
2017-06-16,3,POULTRY,46,1796.91
2017-06-16,3,PREPARED FOODS,0,310.547
2017-06-16,3,PRODUCE,3,8360.021
2017-06-16,3,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,3,SEAFOOD,7,116.546
2017-06-16,30,AUTOMOTIVE,0,0.0
2017-06-16,30,BABY CARE,0,0.0
2017-06-16,30,BEAUTY,0,0.0
2017-06-16,30,BEVERAGES,10,1201.0
2017-06-16,30,BOOKS,0,0.0
2017-06-16,30,BREAD/BAKERY,2,144.0
2017-06-16,30,CELEBRATION,0,10.0
2017-06-16,30,CLEANING,20,400.0
2017-06-16,30,DAIRY,17,226.0
2017-06-16,30,DELI,31,161.0
2017-06-16,30,EGGS,1,85.0
2017-06-16,30,FROZEN FOODS,0,63.156
2017-06-16,30,GROCERY I,74,1750.0
2017-06-16,30,GROCERY II,0,12.0
2017-06-16,30,HARDWARE,0,1.0
2017-06-16,30,HOME AND KITCHEN I,4,22.0
2017-06-16,30,HOME AND KITCHEN II,0,7.0
2017-06-16,30,HOME APPLIANCES,0,1.0
2017-06-16,30,HOME CARE,9,110.0
2017-06-16,30,LADIESWEAR,0,0.0
2017-06-16,30,LAWN AND GARDEN,0,0.0
2017-06-16,30,LINGERIE,0,3.0
2017-06-16,30,"LIQUOR,WINE,BEER",3,128.0
2017-06-16,30,MAGAZINES,0,0.0
2017-06-16,30,MEATS,0,42.695
2017-06-16,30,PERSONAL CARE,5,112.0
2017-06-16,30,PET SUPPLIES,0,9.0
2017-06-16,30,PLAYERS AND ELECTRONICS,0,4.0
2017-06-16,30,POULTRY,17,136.096
2017-06-16,30,PREPARED FOODS,1,30.0
2017-06-16,30,PRODUCE,0,471.042
2017-06-16,30,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,30,SEAFOOD,0,4.0
2017-06-16,31,AUTOMOTIVE,0,10.0
2017-06-16,31,BABY CARE,0,1.0
2017-06-16,31,BEAUTY,2,2.0
2017-06-16,31,BEVERAGES,13,2125.0
2017-06-16,31,BOOKS,0,0.0
2017-06-16,31,BREAD/BAKERY,3,493.0
2017-06-16,31,CELEBRATION,0,15.0
2017-06-16,31,CLEANING,22,1004.0
2017-06-16,31,DAIRY,29,573.0
2017-06-16,31,DELI,52,292.885
2017-06-16,31,EGGS,3,449.0
2017-06-16,31,FROZEN FOODS,0,145.949
2017-06-16,31,GROCERY I,71,3897.016
2017-06-16,31,GROCERY II,0,14.0
2017-06-16,31,HARDWARE,0,1.0
2017-06-16,31,HOME AND KITCHEN I,5,38.0
2017-06-16,31,HOME AND KITCHEN II,0,20.0
2017-06-16,31,HOME APPLIANCES,0,0.0
2017-06-16,31,HOME CARE,17,283.0
2017-06-16,31,LADIESWEAR,0,8.0
2017-06-16,31,LAWN AND GARDEN,0,1.0
2017-06-16,31,LINGERIE,0,5.0
2017-06-16,31,"LIQUOR,WINE,BEER",3,60.0
2017-06-16,31,MAGAZINES,0,4.0
2017-06-16,31,MEATS,0,285.191
2017-06-16,31,PERSONAL CARE,9,249.0
2017-06-16,31,PET SUPPLIES,0,9.0
2017-06-16,31,PLAYERS AND ELECTRONICS,0,2.0
2017-06-16,31,POULTRY,18,109.785
2017-06-16,31,PREPARED FOODS,1,76.0
2017-06-16,31,PRODUCE,2,1357.903
2017-06-16,31,SCHOOL AND OFFICE SUPPLIES,0,2.0
2017-06-16,31,SEAFOOD,0,7.0
2017-06-16,32,AUTOMOTIVE,0,2.0
2017-06-16,32,BABY CARE,0,0.0
2017-06-16,32,BEAUTY,0,0.0
2017-06-16,32,BEVERAGES,8,803.0
2017-06-16,32,BOOKS,0,0.0
2017-06-16,32,BREAD/BAKERY,3,124.0
2017-06-16,32,CELEBRATION,0,5.0
2017-06-16,32,CLEANING,21,444.0
2017-06-16,32,DAIRY,10,129.0
2017-06-16,32,DELI,28,111.0
2017-06-16,32,EGGS,1,140.0
2017-06-16,32,FROZEN FOODS,0,27.0
2017-06-16,32,GROCERY I,57,1383.0
2017-06-16,32,GROCERY II,0,1.0
2017-06-16,32,HARDWARE,0,0.0
2017-06-16,32,HOME AND KITCHEN I,1,8.0
2017-06-16,32,HOME AND KITCHEN II,0,8.0
2017-06-16,32,HOME APPLIANCES,0,0.0
2017-06-16,32,HOME CARE,9,98.0
2017-06-16,32,LADIESWEAR,0,0.0
2017-06-16,32,LAWN AND GARDEN,0,0.0
2017-06-16,32,LINGERIE,0,0.0
2017-06-16,32,"LIQUOR,WINE,BEER",4,97.0
2017-06-16,32,MAGAZINES,0,0.0
2017-06-16,32,MEATS,0,59.888
2017-06-16,32,PERSONAL CARE,6,89.0
2017-06-16,32,PET SUPPLIES,0,1.0
2017-06-16,32,PLAYERS AND ELECTRONICS,0,2.0
2017-06-16,32,POULTRY,9,65.528
2017-06-16,32,PREPARED FOODS,0,0.0
2017-06-16,32,PRODUCE,0,243.979
2017-06-16,32,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,32,SEAFOOD,0,0.0
2017-06-16,33,AUTOMOTIVE,0,7.0
2017-06-16,33,BABY CARE,0,0.0
2017-06-16,33,BEAUTY,0,0.0
2017-06-16,33,BEVERAGES,12,1444.0
2017-06-16,33,BOOKS,0,0.0
2017-06-16,33,BREAD/BAKERY,2,164.0
2017-06-16,33,CELEBRATION,0,20.0
2017-06-16,33,CLEANING,22,926.0
2017-06-16,33,DAIRY,26,342.0
2017-06-16,33,DELI,45,185.0
2017-06-16,33,EGGS,1,85.0
2017-06-16,33,FROZEN FOODS,0,89.491
2017-06-16,33,GROCERY I,60,2312.0
2017-06-16,33,GROCERY II,0,7.0
2017-06-16,33,HARDWARE,0,1.0
2017-06-16,33,HOME AND KITCHEN I,4,35.0
2017-06-16,33,HOME AND KITCHEN II,1,22.0
2017-06-16,33,HOME APPLIANCES,0,0.0
2017-06-16,33,HOME CARE,14,197.0
2017-06-16,33,LADIESWEAR,0,0.0
2017-06-16,33,LAWN AND GARDEN,0,0.0
2017-06-16,33,LINGERIE,0,12.0
2017-06-16,33,"LIQUOR,WINE,BEER",1,11.0
2017-06-16,33,MAGAZINES,0,2.0
2017-06-16,33,MEATS,0,198.63
2017-06-16,33,PERSONAL CARE,7,203.0
2017-06-16,33,PET SUPPLIES,0,4.0
2017-06-16,33,PLAYERS AND ELECTRONICS,0,7.0
2017-06-16,33,POULTRY,19,266.559
2017-06-16,33,PREPARED FOODS,1,39.0
2017-06-16,33,PRODUCE,3,1041.181
2017-06-16,33,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,33,SEAFOOD,0,0.0
2017-06-16,34,AUTOMOTIVE,0,3.0
2017-06-16,34,BABY CARE,0,0.0
2017-06-16,34,BEAUTY,3,10.0
2017-06-16,34,BEVERAGES,13,2429.0
2017-06-16,34,BOOKS,0,0.0
2017-06-16,34,BREAD/BAKERY,2,570.0
2017-06-16,34,CELEBRATION,0,2.0
2017-06-16,34,CLEANING,28,1039.0
2017-06-16,34,DAIRY,32,746.0
2017-06-16,34,DELI,61,340.939
2017-06-16,34,EGGS,2,148.0
2017-06-16,34,FROZEN FOODS,1,103.816
2017-06-16,34,GROCERY I,76,4344.0
2017-06-16,34,GROCERY II,0,7.0
2017-06-16,34,HARDWARE,0,8.0
2017-06-16,34,HOME AND KITCHEN I,5,49.0
2017-06-16,34,HOME AND KITCHEN II,0,56.0
2017-06-16,34,HOME APPLIANCES,0,2.0
2017-06-16,34,HOME CARE,15,233.0
2017-06-16,34,LADIESWEAR,0,4.0
2017-06-16,34,LAWN AND GARDEN,0,29.0
2017-06-16,34,LINGERIE,0,5.0
2017-06-16,34,"LIQUOR,WINE,BEER",6,166.0
2017-06-16,34,MAGAZINES,0,3.0
2017-06-16,34,MEATS,0,187.939
2017-06-16,34,PERSONAL CARE,12,356.0
2017-06-16,34,PET SUPPLIES,0,3.0
2017-06-16,34,PLAYERS AND ELECTRONICS,0,6.0
2017-06-16,34,POULTRY,16,189.343
2017-06-16,34,PREPARED FOODS,2,33.214
2017-06-16,34,PRODUCE,2,695.208
2017-06-16,34,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,34,SEAFOOD,0,7.0
2017-06-16,35,AUTOMOTIVE,0,11.0
2017-06-16,35,BABY CARE,0,0.0
2017-06-16,35,BEAUTY,0,0.0
2017-06-16,35,BEVERAGES,10,1179.0
2017-06-16,35,BOOKS,0,0.0
2017-06-16,35,BREAD/BAKERY,2,65.0
2017-06-16,35,CELEBRATION,0,3.0
2017-06-16,35,CLEANING,19,529.0
2017-06-16,35,DAIRY,19,200.0
2017-06-16,35,DELI,24,89.0
2017-06-16,35,EGGS,1,148.0
2017-06-16,35,FROZEN FOODS,0,38.644
2017-06-16,35,GROCERY I,60,1736.027
2017-06-16,35,GROCERY II,0,2.0
2017-06-16,35,HARDWARE,0,0.0
2017-06-16,35,HOME AND KITCHEN I,4,24.0
2017-06-16,35,HOME AND KITCHEN II,0,10.0
2017-06-16,35,HOME APPLIANCES,0,0.0
2017-06-16,35,HOME CARE,10,111.0
2017-06-16,35,LADIESWEAR,0,0.0
2017-06-16,35,LAWN AND GARDEN,0,0.0
2017-06-16,35,LINGERIE,0,0.0
2017-06-16,35,"LIQUOR,WINE,BEER",4,77.0
2017-06-16,35,MAGAZINES,0,1.0
2017-06-16,35,MEATS,0,197.238
2017-06-16,35,PERSONAL CARE,4,93.0
2017-06-16,35,PET SUPPLIES,0,0.0
2017-06-16,35,PLAYERS AND ELECTRONICS,0,1.0
2017-06-16,35,POULTRY,14,96.104996
2017-06-16,35,PREPARED FOODS,0,13.0
2017-06-16,35,PRODUCE,1,306.83
2017-06-16,35,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,35,SEAFOOD,0,4.0
2017-06-16,36,AUTOMOTIVE,0,4.0
2017-06-16,36,BABY CARE,0,0.0
2017-06-16,36,BEAUTY,2,6.0
2017-06-16,36,BEVERAGES,9,2482.0
2017-06-16,36,BOOKS,0,0.0
2017-06-16,36,BREAD/BAKERY,3,388.0
2017-06-16,36,CELEBRATION,0,1.0
2017-06-16,36,CLEANING,23,789.0
2017-06-16,36,DAIRY,34,509.0
2017-06-16,36,DELI,55,308.736
2017-06-16,36,EGGS,3,164.0
2017-06-16,36,FROZEN FOODS,0,123.529
2017-06-16,36,GROCERY I,70,3017.852
2017-06-16,36,GROCERY II,0,5.0
2017-06-16,36,HARDWARE,0,2.0
2017-06-16,36,HOME AND KITCHEN I,5,19.0
2017-06-16,36,HOME AND KITCHEN II,1,10.0
2017-06-16,36,HOME APPLIANCES,0,0.0
2017-06-16,36,HOME CARE,11,162.0
2017-06-16,36,LADIESWEAR,0,0.0
2017-06-16,36,LAWN AND GARDEN,0,50.0
2017-06-16,36,LINGERIE,0,3.0
2017-06-16,36,"LIQUOR,WINE,BEER",4,88.0
2017-06-16,36,MAGAZINES,0,2.0
2017-06-16,36,MEATS,0,211.064
2017-06-16,36,PERSONAL CARE,13,215.0
2017-06-16,36,PET SUPPLIES,0,2.0
2017-06-16,36,PLAYERS AND ELECTRONICS,0,1.0
2017-06-16,36,POULTRY,17,108.927
2017-06-16,36,PREPARED FOODS,2,40.037
2017-06-16,36,PRODUCE,3,821.907
2017-06-16,36,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,36,SEAFOOD,0,0.0
2017-06-16,37,AUTOMOTIVE,0,2.0
2017-06-16,37,BABY CARE,0,0.0
2017-06-16,37,BEAUTY,1,4.0
2017-06-16,37,BEVERAGES,22,3330.0
2017-06-16,37,BOOKS,0,0.0
2017-06-16,37,BREAD/BAKERY,0,492.557
2017-06-16,37,CELEBRATION,0,20.0
2017-06-16,37,CLEANING,24,924.0
2017-06-16,37,DAIRY,24,1041.0
2017-06-16,37,DELI,49,188.62
2017-06-16,37,EGGS,22,142.0
2017-06-16,37,FROZEN FOODS,1,164.839
2017-06-16,37,GROCERY I,62,3698.0
2017-06-16,37,GROCERY II,0,60.0
2017-06-16,37,HARDWARE,0,0.0
2017-06-16,37,HOME AND KITCHEN I,5,28.0
2017-06-16,37,HOME AND KITCHEN II,1,12.0
2017-06-16,37,HOME APPLIANCES,0,0.0
2017-06-16,37,HOME CARE,12,215.0
2017-06-16,37,LADIESWEAR,0,18.0
2017-06-16,37,LAWN AND GARDEN,0,39.0
2017-06-16,37,LINGERIE,0,3.0
2017-06-16,37,"LIQUOR,WINE,BEER",5,177.0
2017-06-16,37,MAGAZINES,0,11.0
2017-06-16,37,MEATS,41,355.792
2017-06-16,37,PERSONAL CARE,7,177.0
2017-06-16,37,PET SUPPLIES,0,20.0
2017-06-16,37,PLAYERS AND ELECTRONICS,0,8.0
2017-06-16,37,POULTRY,30,389.656
2017-06-16,37,PREPARED FOODS,0,83.22
2017-06-16,37,PRODUCE,2,2863.478
2017-06-16,37,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-06-16,37,SEAFOOD,5,19.492
2017-06-16,38,AUTOMOTIVE,0,3.0
2017-06-16,38,BABY CARE,0,0.0
2017-06-16,38,BEAUTY,0,2.0
2017-06-16,38,BEVERAGES,18,3134.0
2017-06-16,38,BOOKS,0,0.0
2017-06-16,38,BREAD/BAKERY,1,391.2
2017-06-16,38,CELEBRATION,0,17.0
2017-06-16,38,CLEANING,21,887.0
2017-06-16,38,DAIRY,22,912.0
2017-06-16,38,DELI,52,163.815
2017-06-16,38,EGGS,24,104.0
2017-06-16,38,FROZEN FOODS,1,204.709
2017-06-16,38,GROCERY I,58,3698.0
2017-06-16,38,GROCERY II,0,32.0
2017-06-16,38,HARDWARE,0,1.0
2017-06-16,38,HOME AND KITCHEN I,2,35.0
2017-06-16,38,HOME AND KITCHEN II,1,58.0
2017-06-16,38,HOME APPLIANCES,0,0.0
2017-06-16,38,HOME CARE,11,223.0
2017-06-16,38,LADIESWEAR,0,10.0
2017-06-16,38,LAWN AND GARDEN,0,37.0
2017-06-16,38,LINGERIE,0,12.0
2017-06-16,38,"LIQUOR,WINE,BEER",6,322.0
2017-06-16,38,MAGAZINES,0,11.0
2017-06-16,38,MEATS,34,261.295
2017-06-16,38,PERSONAL CARE,12,289.0
2017-06-16,38,PET SUPPLIES,0,3.0
2017-06-16,38,PLAYERS AND ELECTRONICS,0,11.0
2017-06-16,38,POULTRY,31,157.664
2017-06-16,38,PREPARED FOODS,0,81.831
2017-06-16,38,PRODUCE,3,2193.375
2017-06-16,38,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,38,SEAFOOD,3,22.765
2017-06-16,39,AUTOMOTIVE,0,7.0
2017-06-16,39,BABY CARE,0,0.0
2017-06-16,39,BEAUTY,3,4.0
2017-06-16,39,BEVERAGES,13,2413.0
2017-06-16,39,BOOKS,0,0.0
2017-06-16,39,BREAD/BAKERY,3,661.0
2017-06-16,39,CELEBRATION,0,12.0
2017-06-16,39,CLEANING,32,1149.0
2017-06-16,39,DAIRY,35,654.0
2017-06-16,39,DELI,53,178.53
2017-06-16,39,EGGS,2,217.0
2017-06-16,39,FROZEN FOODS,1,66.0
2017-06-16,39,GROCERY I,79,4991.617
2017-06-16,39,GROCERY II,0,50.0
2017-06-16,39,HARDWARE,0,0.0
2017-06-16,39,HOME AND KITCHEN I,0,34.0
2017-06-16,39,HOME AND KITCHEN II,0,19.0
2017-06-16,39,HOME APPLIANCES,0,1.0
2017-06-16,39,HOME CARE,20,433.0
2017-06-16,39,LADIESWEAR,0,3.0
2017-06-16,39,LAWN AND GARDEN,0,27.0
2017-06-16,39,LINGERIE,0,6.0
2017-06-16,39,"LIQUOR,WINE,BEER",3,114.0
2017-06-16,39,MAGAZINES,0,5.0
2017-06-16,39,MEATS,1,158.111
2017-06-16,39,PERSONAL CARE,9,217.0
2017-06-16,39,PET SUPPLIES,0,10.0
2017-06-16,39,PLAYERS AND ELECTRONICS,0,1.0
2017-06-16,39,POULTRY,23,278.84702
2017-06-16,39,PREPARED FOODS,3,72.111
2017-06-16,39,PRODUCE,5,1558.844
2017-06-16,39,SCHOOL AND OFFICE SUPPLIES,0,1.0
2017-06-16,39,SEAFOOD,0,15.0
2017-06-16,4,AUTOMOTIVE,0,9.0
2017-06-16,4,BABY CARE,0,0.0
2017-06-16,4,BEAUTY,1,5.0
2017-06-16,4,BEVERAGES,23,2724.0
2017-06-16,4,BOOKS,0,1.0
2017-06-16,4,BREAD/BAKERY,1,387.117
2017-06-16,4,CELEBRATION,0,10.0
2017-06-16,4,CLEANING,26,816.0
2017-06-16,4,DAIRY,26,760.0
2017-06-16,4,DELI,55,242.818
2017-06-16,4,EGGS,27,169.0
2017-06-16,4,FROZEN FOODS,3,149.191
2017-06-16,4,GROCERY I,64,3260.0
2017-06-16,4,GROCERY II,0,23.0
2017-06-16,4,HARDWARE,0,0.0
2017-06-16,4,HOME AND KITCHEN I,7,81.0
2017-06-16,4,HOME AND KITCHEN II,1,14.0
2017-06-16,4,HOME APPLIANCES,0,0.0
2017-06-16,4,HOME CARE,10,210.0
2017-06-16,4,LADIESWEAR,0,9.0
2017-06-16,4,LAWN AND GARDEN,0,37.0
2017-06-16,4,LINGERIE,0,1.0
2017-06-16,4,"LIQUOR,WINE,BEER",5,150.0
2017-06-16,4,MAGAZINES,0,10.0
2017-06-16,4,MEATS,53,656.565
2017-06-16,4,PERSONAL CARE,11,205.0
2017-06-16,4,PET SUPPLIES,0,6.0
2017-06-16,4,PLAYERS AND ELECTRONICS,0,8.0
2017-06-16,4,POULTRY,41,584.248
2017-06-16,4,PREPARED FOODS,0,51.0
2017-06-16,4,PRODUCE,2,2024.452
2017-06-16,4,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,4,SEAFOOD,5,34.072
2017-06-16,40,AUTOMOTIVE,0,3.0
2017-06-16,40,BABY CARE,0,0.0
2017-06-16,40,BEAUTY,0,0.0
2017-06-16,40,BEVERAGES,11,2972.0
2017-06-16,40,BOOKS,0,0.0
2017-06-16,40,BREAD/BAKERY,2,279.0
2017-06-16,40,CELEBRATION,0,11.0
2017-06-16,40,CLEANING,27,1289.0
2017-06-16,40,DAIRY,25,522.0
2017-06-16,40,DELI,59,356.0
2017-06-16,40,EGGS,1,145.0
2017-06-16,40,FROZEN FOODS,0,154.534
2017-06-16,40,GROCERY I,72,4313.0
2017-06-16,40,GROCERY II,0,9.0
2017-06-16,40,HARDWARE,0,4.0
2017-06-16,40,HOME AND KITCHEN I,3,57.0
2017-06-16,40,HOME AND KITCHEN II,1,32.0
2017-06-16,40,HOME APPLIANCES,0,0.0
2017-06-16,40,HOME CARE,17,374.0
2017-06-16,40,LADIESWEAR,0,0.0
2017-06-16,40,LAWN AND GARDEN,0,0.0
2017-06-16,40,LINGERIE,0,10.0
2017-06-16,40,"LIQUOR,WINE,BEER",3,85.0
2017-06-16,40,MAGAZINES,0,0.0
2017-06-16,40,MEATS,0,124.402
2017-06-16,40,PERSONAL CARE,6,210.0
2017-06-16,40,PET SUPPLIES,0,4.0
2017-06-16,40,PLAYERS AND ELECTRONICS,0,11.0
2017-06-16,40,POULTRY,17,279.802
2017-06-16,40,PREPARED FOODS,1,40.0
2017-06-16,40,PRODUCE,2,858.761
2017-06-16,40,SCHOOL AND OFFICE SUPPLIES,0,0.0
2017-06-16,40,SEAFOOD,0,2.0
